molecule_chembl_id,canonical_smiles,standard_value,molecule_pref_name,standard_type,standard_units,assay_type,target_tax_id
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,8.8,LESTAURTINIB,Kd,nM,B,9606
CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,10000.0,TANDUTINIB,Kd,nM,B,9606
CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,10000.0,TANDUTINIB,Kd,nM,B,9606
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,10000.0,MIDOSTAURIN,Kd,nM,B,9606
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,670.0,MIDOSTAURIN,Kd,nM,B,9606
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,49.0,SUNITINIB,Kd,nM,B,9606
CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,4400.0,CGP-52421,Kd,nM,B,9606
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6000.0,SUNITINIB,Kd,nM,B,9606
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,10000.0,QUIZARTINIB,Kd,nM,B,9606
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,10000.0,QUIZARTINIB,Kd,nM,B,9606
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,10000.0,LESTAURTINIB,Kd,nM,B,9606
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,10000.0,SORAFENIB,Kd,nM,B,9606
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,10000.0,SORAFENIB,Kd,nM,B,9606
CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,10000.0,CGP-52421,Kd,nM,B,9606
CHEMBL1272116,CC(C)c1n[nH]c(Cl)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,10000.0,,IC50,nM,B,9606
CHEMBL1272171,CC(C)c1n[nH]c(C(F)(F)F)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,10000.0,,IC50,nM,B,9606
CHEMBL1288160,O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cscn1,4.0,,Inihibition,%,B,9606
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,100.0,FEDRATINIB,IC50,nM,B,9606
CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,3.0,RUXOLITINIB,IC50,nM,B,9606
CHEMBL1287883,Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,19.0,,IC50,nM,B,9606
CHEMBL1287812,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,990.0,,IC50,nM,B,9606
CHEMBL1287910,Nc1nc(Nc2cccc(C(=O)O)c2)nn1C(=O)c1c(F)cccc1F,610.0,,IC50,nM,B,9606
CHEMBL1287940,COC(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,500.0,,IC50,nM,B,9606
CHEMBL1287941,Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,45.0,,IC50,nM,B,9606
CHEMBL1287970,CCOC(=O)c1cccc(Nc2nc(N)nn2C(=O)c2c(F)cccc2F)c1,,,IC50,,B,9606
CHEMBL1288769,CCOC(=O)c1cccc(Nc2n[nH]c(N)n2)c1,,,IC50,,B,9606
CHEMBL1287971,Nc1nc(Nc2ccccc2)nn1C(=O)c1c(F)cccc1F,230.0,,IC50,nM,B,9606
CHEMBL1288001,CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,39.0,,IC50,nM,B,9606
CHEMBL1288002,CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,80.0,,IC50,nM,B,9606
CHEMBL1288032,Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,160.0,,IC50,nM,B,9606
CHEMBL1288033,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3ccccc3)n2)c1,,,IC50,,B,9606
CHEMBL1288062,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3ccccc3F)n2)c1,10000.0,,IC50,nM,B,9606
CHEMBL1288063,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3ccc(C(F)(F)F)cc3)n2)c1,,,IC50,,B,9606
CHEMBL1288093,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3ccc(N(C)C)cc3)n2)c1,,,IC50,,B,9606
CHEMBL1288094,CCOC(=O)c1cccc(Nc2nc(N)n(C(=O)c3ccco3)n2)c1,,,IC50,,B,9606
CHEMBL191003,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,21.0,JNJ-7706621,Kd,nM,B,9606
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,10000.0,TOFACITINIB,Kd,nM,B,9606
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,4.1,TOFACITINIB,IC50,nM,B,9606
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,110.0,TOFACITINIB,IC50,nM,B,9606
CHEMBL1630803,CC(C#N)C(=O)N1CCC(C)C(N(C)c2ncnc3[nH]ccc23)C1,490.0,,IC50,nM,B,9606
CHEMBL1630769,CN(c1ncnc2[nH]ccc12)C1CCCC1,670.0,,IC50,nM,B,9606
CHEMBL1630772,CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1,720.0,,IC50,nM,B,9606
CHEMBL1630791,C[C@@H]1CCN(C(=O)CO)C[C@@H]1N(C)c1ncnc2[nH]ccc12,840.0,,IC50,nM,B,9606
CHEMBL1630789,Cc1cc(NC(=O)N2CC[C@@H](C)[C@@H](N(C)c3ncnc4[nH]ccc34)C2)sn1,1120.0,,IC50,nM,B,9606
CHEMBL1630764,CN(c1ncnc2[nH]ccc12)C1CCCCCC1,1200.0,,IC50,nM,B,9606
CHEMBL1630801,C[C@@H]1CCN(C(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1480.0,,IC50,nM,B,9606
CHEMBL1630795,CC1CCN(C(=O)C2CCC(=O)C2)CC1N(C)c1ncnc2[nH]ccc12,1550.0,,IC50,nM,B,9606
CHEMBL1630770,CN(c1ncnc2[nH]ccc12)C1CCCCC1,1700.0,,IC50,nM,B,9606
CHEMBL1630768,c1nc(N2CCC3CCCCC32)c2cc[nH]c2n1,1760.0,,IC50,nM,B,9606
CHEMBL1630800,C[C@@H]1CCN(C(=O)CC2CC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1910.0,,IC50,nM,B,9606
CHEMBL1630771,CN(c1ncnc2[nH]ccc12)C1CCCCCCC1,2240.0,,IC50,nM,B,9606
CHEMBL1630788,C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,2780.0,,IC50,nM,B,9606
CHEMBL1630793,CC1CCN(C(=O)C2CCN(Cc3ccccc3)C2=O)CC1N(C)c1ncnc2[nH]ccc12,7140.0,,IC50,nM,B,9606
CHEMBL1630802,CC1CCN(C(=O)C(C)(C)C#N)CC1N(C)c1ncnc2[nH]ccc12,7500.0,,IC50,nM,B,9606
CHEMBL463821,c1ccc2c(c1)C1CCCCC1N2c1ncnc2[nH]ccc12,10000.0,,IC50,nM,B,9606
CHEMBL1630766,c1nc(N2CCCCC2)c2cc[nH]c2n1,10000.0,,IC50,nM,B,9606
CHEMBL1630767,CC1CCC(C)N1c1ncnc2[nH]ccc12,10000.0,,IC50,nM,B,9606
CHEMBL1630790,C[C@@H]1CCN(Cc2cccc(F)c2F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,10000.0,,IC50,nM,B,9606
CHEMBL1630796,CC1CCN(C(=O)c2ccsc2)CC1N(C)c1ncnc2[nH]ccc12,10000.0,,IC50,nM,B,9606
CHEMBL1630797,CC1CCN(C(=O)C2CCOC2)CC1N(C)c1ncnc2[nH]ccc12,10000.0,,IC50,nM,B,9606
CHEMBL1630799,CC1CCN(C(=O)CS(C)(=O)=O)CC1N(C)c1ncnc2[nH]ccc12,10000.0,,IC50,nM,B,9606
CHEMBL1630792,C[C@@H]1CCN(C(=O)C2Cc3cc(Cl)ccc3O2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,IC50,,B,9606
CHEMBL1630794,C[C@@H]1CCN(C(=O)CC2CCCC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,IC50,,B,9606
CHEMBL1630798,C[C@@H]1CCN(C(=O)C2CCCC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,,,IC50,,B,9606
CHEMBL1644618,O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,1.0,,Inhibition,%,B,9606
CHEMBL1644619,O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,1.0,,Inhibition,%,B,9606
CHEMBL1644639,O=c1n(C2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,1.0,,Inhibition,%,B,9606
CHEMBL1644615,O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-16.0,,Inhibition,%,B,9606
CHEMBL1644642,O=c1n(Cc2ccncc2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,-4.0,,Inhibition,%,B,9606
CHEMBL1644620,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-3.0,,Inhibition,%,B,9606
CHEMBL1650951,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,1017.0,,IC50,nM,B,9606
CHEMBL1650952,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(F)ccc1C(F)(F)F,10000.0,,IC50,nM,B,9606
CHEMBL1650953,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(N2CCNCC2)ccc1C(F)(F)F,737.0,,IC50,nM,B,9606
CHEMBL1650954,CN(C)c1ccc(C(F)(F)F)c(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1,4700.0,,IC50,nM,B,9606
CHEMBL1650955,O=CN1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,754.0,,IC50,nM,B,9606
CHEMBL1650956,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(N2CCOCC2)ccc1C(F)(F)F,6500.0,,IC50,nM,B,9606
CHEMBL1235315,O=C1CCN(c2ncc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)n2)CC1,253.0,,IC50,nM,B,9606
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,6.1,TOFACITINIB,IC50,nM,B,9606
CHEMBL2012519,COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,10000.0,,IC50,nM,B,9606
CHEMBL1651521,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,10000.0,,IC50,nM,B,9606
CHEMBL1682017,O=C(Cc1cccc2cnccc12)Nc1scc(Cl)c1-c1ncn[nH]1,1.0,,Inhibition,%,B,9606
CHEMBL1738758,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,10000.0,ONVANSERTIB,IC50,nM,B,9606
CHEMBL1784637,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,55.3,,IC50,nM,B,9606
CHEMBL1644616,S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,0.0,,Inhibition,%,B,9606
CHEMBL1797211,O=c1c(Cl)c(OCc2ccc(F)cc2F)cc(CO)n1-c1c(F)cccc1F,50.0,,Inhibition,%,B,9606
CHEMBL1797224,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cccc(C(N)=O)c1,50.0,,Inhibition,%,B,9606
CHEMBL1814476,CC1(C)C=C(CN2C/C(=C\c3ccc(F)cc3)C(=O)/C(=C/c3ccc(F)cc3)C2)C(C)(C)N1[O],,,Inhibition,%,B,9606
CHEMBL1822054,CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,93.0,,Activity,%,B,9606
CHEMBL1822054,CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,100.0,,Activity,%,B,9606
CHEMBL1822146,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,0.0,,Inhibition,%,B,9606
CHEMBL1835071,Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,1584.89,,IC50,nM,B,9606
CHEMBL1834114,Nc1c(F)c(NCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,35.0,,Inhibition,%,B,9606
CHEMBL1834318,Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CCCC1,35.0,,Inhibition,%,B,9606
CHEMBL1834323,C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,35.0,,Inhibition,%,B,9606
CHEMBL1834324,CC(C)[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,35.0,,Inhibition,%,B,9606
CHEMBL1834330,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCCC1)CO2,35.0,,Inhibition,%,B,9606
CHEMBL1834657,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,10000.0,INFIGRATINIB PHOSPHATE,IC50,nM,B,9606
CHEMBL1835153,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,1.5,,IC50,nM,B,9606
CHEMBL261386,O=c1[nH]ccc2c3[nH]c(-c4ccccc4Cl)nc3c3ccc(F)cc3c12,2.0,,IC50,nM,B,9606
CHEMBL491473,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,10000.0,CEDIRANIB,Kd,nM,B,9606
CHEMBL491473,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,10000.0,CEDIRANIB,Kd,nM,B,9606
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,10000.0,TOFACITINIB,Kd,nM,B,9606
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.6,TOFACITINIB,Kd,nM,B,9606
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,10000.0,IMATINIB,Kd,nM,B,9606
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,10000.0,IMATINIB,Kd,nM,B,9606
CHEMBL1721885,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,97.0,SU-014813,Kd,nM,B,9606
CHEMBL1721885,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,5900.0,SU-014813,Kd,nM,B,9606
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,10000.0,SELUMETINIB,Kd,nM,B,9606
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,10000.0,SELUMETINIB,Kd,nM,B,9606
CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,10000.0,CRIZOTINIB,Kd,nM,B,9606
CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,330.0,CRIZOTINIB,Kd,nM,B,9606
CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,2700.0,PHA-665752,Kd,nM,B,9606
CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,10000.0,PHA-665752,Kd,nM,B,9606
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,49.0,SUNITINIB,Kd,nM,B,9606
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6000.0,SUNITINIB,Kd,nM,B,9606
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,10000.0,BI-2536,Kd,nM,B,9606
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,10000.0,BI-2536,Kd,nM,B,9606
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,10000.0,DASATINIB,Kd,nM,B,9606
CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,10000.0,DASATINIB,Kd,nM,B,9606
CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,10000.0,RUXOLITINIB,Kd,nM,B,9606
CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,3.4,RUXOLITINIB,Kd,nM,B,9606
CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,2000.0,PI-103,Kd,nM,B,9606
CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,10000.0,PI-103,Kd,nM,B,9606
CHEMBL509032,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,300.0,TAE-684,Kd,nM,B,9606
CHEMBL509032,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,410.0,TAE-684,Kd,nM,B,9606
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,4.8,NINTEDANIB,Kd,nM,B,9606
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,2500.0,NINTEDANIB,Kd,nM,B,9606
CHEMBL1908395,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,140.0,,Kd,nM,B,9606
CHEMBL1908395,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,200.0,,Kd,nM,B,9606
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,10000.0,MIDOSTAURIN,Kd,nM,B,9606
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,670.0,MIDOSTAURIN,Kd,nM,B,9606
CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,690.0,TG100-115,Kd,nM,B,9606
CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,10000.0,TG100-115,Kd,nM,B,9606
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,10000.0,ERLOTINIB,Kd,nM,B,9606
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,10000.0,ERLOTINIB,Kd,nM,B,9606
CHEMBL1908396,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,10000.0,,Kd,nM,B,9606
CHEMBL1908396,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,10000.0,,Kd,nM,B,9606
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,10000.0,PLX-4720,Kd,nM,B,9606
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,10000.0,PLX-4720,Kd,nM,B,9606
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,2000.0,FEDRATINIB,Kd,nM,B,9606
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,18.0,FEDRATINIB,Kd,nM,B,9606
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10000.0,AFATINIB,Kd,nM,B,9606
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10000.0,AFATINIB,Kd,nM,B,9606
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,10000.0,FORETINIB,Kd,nM,B,9606
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,10000.0,FORETINIB,Kd,nM,B,9606
CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,190.0,KW-2449,Kd,nM,B,9606
CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,1200.0,KW-2449,Kd,nM,B,9606
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,3700.0,,Kd,nM,B,9606
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,300.0,,Kd,nM,B,9606
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,10000.0,VANDETANIB,Kd,nM,B,9606
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,10000.0,VANDETANIB,Kd,nM,B,9606
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,10000.0,,Kd,nM,B,9606
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,10000.0,,Kd,nM,B,9606
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,10000.0,DORAMAPIMOD,Kd,nM,B,9606
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,10000.0,DORAMAPIMOD,Kd,nM,B,9606
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,10000.0,ALVOCIDIB,Kd,nM,B,9606
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,10000.0,ALVOCIDIB,Kd,nM,B,9606
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,10000.0,LAPATINIB,Kd,nM,B,9606
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,10000.0,LAPATINIB,Kd,nM,B,9606
CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,10000.0,VATALANIB,Kd,nM,B,9606
CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,10000.0,VATALANIB,Kd,nM,B,9606
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,10000.0,TOZASERTIB,Kd,nM,B,9606
